Download Winning Numbers from www.calottery.com on 1/14/2017  (manually updated daily)  for POWERBALL

------  ------------------      --------    --------    --------    --------    --------    ---------
Draw #      Draw Date           Number_1    Number_2    Number_3    Number_4    Number_5    Powerball
------  ------------------      --------    --------    --------    --------    --------    ---------

946     Sat  Feb 05, 2022          05          16          27          39          61          24
945     Wed  Feb 02, 2022          18          29          33          62          63          15
944     Mon  Jan 31, 2022          10          15          51          61          69          14
943     Sat  Jan 29, 2022          02          15          38          54          65          11
942     Wed  Jan 26, 2022          04          11          38          49          69          16
941     Mon  Jan 24, 2022          11          29          30          47          53          16
940     Sat  Jan 22, 2022          08          14          33          36          67          17
939     Wed  Jan 19, 2022          11          15          43          55          61          10
938     Mon  Jan 17, 2022          09          24          35          46          65          22
937     Sat  Jan 15, 2022          03          18          37          51          59          13
936     Wed  Jan 12, 2022          12          21          22          30          33          24
935     Mon  Jan 10, 2022          14          17          18          21          27          09
934     Sat  Jan 08, 2022          20          21          36          60          65          13
933     Wed  Jan 05, 2022          06          14          25          33          46          17
932     Mon  Jan 03, 2022          02          13          32          33          48          22
931     Sat  Jan 01, 2022          06          12          39          48          50          07
930     Wed  Dec 29, 2021          02          06          09          33          39          11
929     Mon  Dec 27, 2021          36          38          45          62          64          19
928     Sat  Dec 25, 2021          27          29          45          55          58          02
927     Wed  Dec 22, 2021          07          16          19          48          68          15
926     Mon  Dec 20, 2021          02          13          23          34          66          02
925     Sat  Dec 18, 2021          02          06          51          24          61          01
924     Wed  Dec 15, 2021          19          20          40          42          59          15
923     Mon  Dec 13, 2021          10          30          37          53          59          04
922     Sat  Dec 11, 2021          03          25          44          53          64          10
921     Wed  Dec 08, 2021          03          07          33          50          69          24
920     Mon  Dec 06, 2021          03          21          38          50          59          06
919     Sat  Dec 04, 2021          10          40          45          56          67          02
918     Wed  Dec 01, 2021          12          15          38          57          63          24
917     Mon  Nov 29, 2021          18          26          28          38          47          17
916     Sat  Nov 27, 2021          08          32          55          64          66          10
915     Wed  Nov 24, 2021          10          16          32          63          65          17
914     Mon  Nov 22, 2021          07          20          29          38          67          22
913     Sat  Nov 20, 2021          40          43          48          59          69          19
912     Wed  Nov 17, 2021          03          16          48          52          60          01
911     Mon  Nov 15, 2021          05          31          34          51          53          23
910     Sat  Nov 13, 2021          08          15          26          35          45          09
909     Wed  Nov 10, 2021          19          25          43          46          48          14
908     Mon  Nov 08, 2021          21          46          47          57          62          08
907     Sat  Nov 06, 2021          08          30          48          57          64          09
906     Wed  Nov 03, 2021          01          02          24          50          57          26
905     Mon  Nov 01, 2021          09          25          34          44          45          08
904     Sat  Oct 30, 2021          05          23          28          43          56          19
903     Wed  Oct 27, 2021          03          06          26          35          51          17
902     Mon  Oct 25, 2021          10          27          29          44          58          24
901     Sat  Oct 23, 2021          10          30          51          57          63          20
900     Wed  Oct 20, 2021          07          29          36          41          43          05
899     Mon  Oct 18, 2021          30          32          48          53          63          12
898     Sat  Oct 16, 2021          30          31          41          42          48          03
897     Wed  Oct 13, 2021          23          29          27          59          60          15
896     Mon  Oct 11, 2021          11          20          33          39          65          24
895     Sat  Oct 09, 2021          12          17          30          45          62          05
894     Wed  Oct 06, 2021          01          17          52          58          64          01
893     Mon  Oct 04, 2021          12          22          54          66          69          15
892     Sat  Oct 02, 2021          28          38          42          47          52          01
891     Wed  Sep 29, 2021          02          07          11          17          32          11
890     Mon  Sep 27, 2021          21          22          39          44          60          12
889     Sat  Sep 25, 2021          22          23          37          62          63          19
888     Wed  Sep 22, 2021          20          40          47          55          63          05
887     Mon  Sep 20, 2021          37          51          54          58          60          19
886     Sat  Sep 18, 2021          05          36          39          45          57          11
885     Wed  Sep 15, 2021          01          04          18          46          62          25
884     Mon  Sep 13, 2021          37          40          50          61          63          21
883     Sat  Sep 11, 2021          20          31          38          40          49          21
882     Wed  Sep 08, 2021          09          22          41          47          61          21
881     Mon  Sep 06, 2021          11          20          22          33          54          24
880     Sat  Sep 04, 2021          32          35          40          52          54          01
879     Wed  Sep 01, 2021          10          20          29          48          51          17
878     Mon  Aug 30, 2021          03          15          45          51          61          08
877     Sat  Aug 28, 2021          12          22          26          46          59          26
876     Wed  Aug 25, 2021          27          39          54          56          59          24
875     Mon  Aug 23, 2021          17          36          47          60          61          15
874     Sat  Aug 21, 2021          16          28          36          39          59          04
873     Wed  Aug 18, 2021          35          36          51          55          61          26
872     Sat  Aug 14, 2021          06          21          49          65          67          18
871     Wed  Aug 11, 2021          12          18          20          29          30          16
870     Sat  Aug 07, 2021          07          24          36          54          60          23
869     Wed  Aug 04, 2021          05          21          32          36          58          14
868     Sat  Jul 31, 2021          01          21          22          34          47          04
867     Wed  Jul 28, 2021          25          30          53          59          60          05
866     Sat  Jul 24, 2021          01          04          11          59          67          10
